Dataset,Method,N_Features,Classifier,Fold,MCC,F1,Sensitivity,Specificity,Balanced_Accuracy,Accuracy
female,mRMR,70,NeuralNetwork_TUNED,1,0.6601307189542484,0.8823529411764706,0.8823529411764706,0.7777777777777778,0.8300653594771241,0.8461538461538461
female,mRMR,70,NaiveBayes,1,0.4615633996151572,0.7741935483870968,0.7058823529411765,0.7777777777777778,0.7418300653594772,0.7307692307692307
female,mRMR,70,LogisticRegression,1,0.6860232117781695,0.8749999999999999,0.8235294117647058,0.8888888888888888,0.8562091503267973,0.8461538461538461
female,mRMR,70,AdaBoost,1,0.5880064914496507,0.8484848484848485,0.8235294117647058,0.7777777777777778,0.8006535947712419,0.8076923076923077
female,mRMR,70,AdaBoost_TUNED,1,0.49019607843137253,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.7450980392156863,0.7692307692307693
female,mRMR,70,SVM_RBF,1,0.46549138385896505,0.8421052631578947,0.9411764705882353,0.4444444444444444,0.6928104575163399,0.7692307692307693
female,mRMR,70,SVM_RBF_TUNED,1,0.36900620230837305,0.8108108108108107,0.8823529411764706,0.4444444444444444,0.6633986928104575,0.7307692307692307
female,mRMR,80,RandomForest,1,0.522384647500808,0.8125,0.7647058823529411,0.7777777777777778,0.7712418300653594,0.7692307692307693
female,mRMR,80,RandomForest_TUNED,1,0.522384647500808,0.8125,0.7647058823529411,0.7777777777777778,0.7712418300653594,0.7692307692307693
female,mRMR,80,NeuralNetwork,1,0.3907518403363142,0.7999999999999999,0.8235294117647058,0.5555555555555556,0.6895424836601307,0.7307692307692307
female,mRMR,80,NeuralNetwork_TUNED,1,0.7410810764999063,0.9142857142857143,0.9411764705882353,0.7777777777777778,0.8594771241830066,0.8846153846153846
