Dataset,Method,N_Features,Feature,MeanAbsSHAP,StdAbsSHAP
baseline_male,Boruta,30,tqwt_stdValue_dec_13 (TQWT),0.006941269841269841,0.005540593252141289
baseline_male,Boruta,30,std_9th_delta (MFCC),0.006812820512820513,0.0052532962701043115
baseline_male,Boruta,30,tqwt_TKEO_std_dec_11 (TQWT),0.006690307328605201,0.010598621907278602
baseline_male,Boruta,30,tqwt_stdValue_dec_11 (TQWT),0.006628654970760234,0.007992050134965378
baseline_male,Boruta,30,tqwt_energy_dec_27 (TQWT),0.0065490740740740735,0.007585529225979024
baseline_male,Boruta,30,tqwt_entropy_shannon_dec_13 (TQWT),0.0064428571428571425,0.005346729398661883
baseline_male,Boruta,30,tqwt_entropy_log_dec_13 (TQWT),0.006120634920634923,0.005958971869949191
baseline_male,Boruta,30,tqwt_maxValue_dec_12 (TQWT),0.006094202898550725,0.005894000018773788
baseline_male,Boruta,30,std_Log_energy (MFCC),0.005887134502923977,0.007641110585861611
baseline_male,Boruta,30,tqwt_TKEO_mean_dec_12 (TQWT),0.005797883597883598,0.007490526862358943
baseline_male,Boruta,30,std_8th_delta (MFCC),0.005746783625730996,0.006957823024353853
baseline_male,Boruta,30,tqwt_energy_dec_12 (TQWT),0.005588477366255143,0.009329191072874976
baseline_male,Boruta,30,minIntensity (Intensity),0.005339120370370371,0.004853943405810194
baseline_male,Boruta,30,tqwt_entropy_shannon_dec_11 (TQWT),0.0052257683215130015,0.004508507599473811
baseline_male,Boruta,30,tqwt_entropy_shannon_dec_12 (TQWT),0.005222751322751323,0.005866287943156036
baseline_male,Boruta,30,std_12th_delta_delta (MFCC),0.005074074074074075,0.00495868161373945
baseline_male,Boruta,30,std_10th_delta_delta (MFCC),0.004851282051282052,0.004897882340631555
baseline_male,Boruta,30,std_12th_delta (MFCC),0.004686666666666667,0.004598109678184354
baseline_male,Boruta,30,tqwt_entropy_log_dec_26 (TQWT),0.004456521739130434,0.0056490970541943014
baseline_male,Boruta,30,locAbsJitter (Baseline),0.0042,0.0062067724321118786
baseline_male,Boruta,30,std_11th_delta (MFCC),0.004022222222222223,0.00362065037101197
baseline_male,Boruta,30,tqwt_minValue_dec_12 (TQWT),0.003877229080932784,0.004382549815707535
baseline_male,Boruta,30,std_MFCC_8th_coef (MFCC),0.003504830917874397,0.0025627693568767295
baseline_male,Boruta,30,tqwt_entropy_log_dec_28 (TQWT),0.002611111111111111,0.002422419888895837
baseline_female,Boruta,30,tqwt_energy_dec_26 (TQWT),0.03481290849673202,0.023246836912139468
baseline_female,Boruta,30,std_delta_delta_log_energy (MFCC),0.0333688524590164,0.025258790499395
baseline_female,Boruta,30,tqwt_kurtosisValue_dec_26 (TQWT),0.028514957264957265,0.016299576077345702
baseline_female,Boruta,30,std_delta_log_energy (MFCC),0.02291484517304189,0.017390162933121088
baseline_female,Boruta,30,tqwt_entropy_log_dec_27 (TQWT),0.020921296296296295,0.01563306556143175
baseline_female,Boruta,30,tqwt_kurtosisValue_dec_20 (TQWT),0.020295138888888887,0.011871068570732472
baseline_female,Boruta,30,tqwt_entropy_log_dec_12 (TQWT),0.020109375,0.012882562292588221
baseline_female,Boruta,30,tqwt_entropy_log_dec_33 (TQWT),0.019807692307692307,0.01301093104986445
baseline_female,Boruta,30,mean_MFCC_2nd_coef (MFCC),0.019275500910746812,0.015720975846290976
baseline_female,Boruta,30,std_6th_delta_delta (MFCC),0.019091074681238614,0.016955772691876293
baseline_female,Boruta,30,tqwt_entropy_log_dec_26 (TQWT),0.01816468253968254,0.014742059193641209
baseline_female,Boruta,30,std_7th_delta_delta (MFCC),0.0177231329690346,0.009881535711958704
baseline_female,Boruta,30,tqwt_entropy_log_dec_34 (TQWT),0.017136752136752136,0.018976512854263824
baseline_female,Boruta,30,tqwt_entropy_log_dec_35 (TQWT),0.01700925925925926,0.01690772743196377
baseline_female,Boruta,30,DFA (Baseline),0.01673611111111111,0.009174064496891662
baseline_female,Boruta,30,std_9th_delta_delta (MFCC),0.016570582877959927,0.015470198576036485
baseline_female,Boruta,30,std_4th_delta_delta (MFCC),0.015467948717948717,0.013070545014043864
baseline_female,Boruta,30,std_6th_delta (MFCC),0.015268343815513629,0.009784604743824843
baseline_female,Boruta,30,locAbsJitter (Baseline),0.015087606837606836,0.008201851248063689
baseline_female,Boruta,30,tqwt_kurtosisValue_dec_18 (TQWT),0.015020634920634919,0.011875085164094181
baseline_female,Boruta,30,tqwt_TKEO_std_dec_12 (TQWT),0.013579690346083789,0.012298752350182813
baseline_female,Boruta,30,tqwt_TKEO_std_dec_13 (TQWT),0.013451388888888888,0.01126150361856644
baseline_female,Boruta,30,GQ_std_cycle_open (Vocal Fold),0.012822916666666665,0.008699569719122455
baseline_female,Boruta,30,std_7th_delta (MFCC),0.012782494758909857,0.007525767233023066
baseline_female,Boruta,30,tqwt_entropy_log_dec_11 (TQWT),0.011980083857442349,0.009483172041744117
baseline_female,Boruta,30,tqwt_stdValue_dec_12 (TQWT),0.011898148148148146,0.009103878747573858
baseline_female,Boruta,30,tqwt_energy_dec_27 (TQWT),0.011592592592592592,0.009126896893993063
baseline_female,Boruta,30,tqwt_TKEO_mean_dec_12 (TQWT),0.011311342592592593,0.009432621596617247
baseline_female,Boruta,30,tqwt_maxValue_dec_11 (TQWT),0.011277777777777779,0.007539336083272078
baseline_female,Boruta,30,tqwt_stdValue_dec_11 (TQWT),0.010781446540880502,0.008994264340731662
baseline_female,Boruta,30,tqwt_TKEO_mean_dec_11 (TQWT),0.010173076923076922,0.007418214114926897
baseline_female,Boruta,30,tqwt_energy_dec_11 (TQWT),0.009703472222222223,0.011055265084117964
baseline_female,Boruta,30,minIntensity (Intensity),0.009448717948717949,0.008371110403355506
baseline_female,Boruta,30,tqwt_energy_dec_12 (TQWT),0.009219047619047618,0.0104614254160778
baseline_female,Boruta,30,std_9th_delta (MFCC),0.009071038251366119,0.00799352624384344
baseline_female,Boruta,30,std_8th_delta_delta (MFCC),0.009061475409836064,0.007433260667366184
baseline_female,Boruta,30,std_11th_delta_delta (MFCC),0.008827614379084966,0.00884839129080133
baseline_female,Boruta,30,std_12th_delta_delta (MFCC),0.008641534391534391,0.0081393165822941
baseline_female,Boruta,30,tqwt_entropy_shannon_dec_12 (TQWT),0.008552083333333335,0.007677199973860082
baseline_female,Boruta,30,tqwt_stdValue_dec_13 (TQWT),0.008315972222222223,0.005761845603251891
baseline_female,Boruta,30,std_4th_delta (MFCC),0.00826923076923077,0.004863825269306519
baseline_female,Boruta,30,tqwt_TKEO_std_dec_19 (TQWT),0.00821825396825397,0.009760415649358575
baseline_female,Boruta,30,std_8th_delta (MFCC),0.007896750524109014,0.006491636069921759
baseline_female,Boruta,30,tqwt_TKEO_mean_dec_13 (TQWT),0.007836805555555555,0.007886419603641226
baseline_female,Boruta,30,tqwt_minValue_dec_12 (TQWT),0.007664285714285715,0.00653999429697153
baseline_female,Boruta,30,tqwt_maxValue_dec_12 (TQWT),0.007657407407407409,0.005871385794897059
baseline_female,Boruta,30,std_10th_delta_delta (MFCC),0.006962659380692169,0.005429047167952159
baseline_female,Boruta,30,tqwt_TKEO_std_dec_11 (TQWT),0.00694230769230769,0.00753604608703142
baseline_female,Boruta,30,tqwt_entropy_log_dec_28 (TQWT),0.0066431623931623935,0.004405061069901646
baseline_female,Boruta,30,tqwt_entropy_shannon_dec_11 (TQWT),0.006550213675213676,0.004619400412294015
baseline_female,Boruta,30,tqwt_entropy_shannon_dec_13 (TQWT),0.006152777777777778,0.00447105655630841
baseline_female,Boruta,30,apq11Shimmer (Baseline),0.006004273504273504,0.005625325025656885
baseline_female,Boruta,30,std_MFCC_8th_coef (MFCC),0.00581837606837607,0.0034518106900577623
baseline_female,Boruta,30,std_12th_delta (MFCC),0.0057029914529914535,0.004987332252666048
baseline_female,Boruta,30,std_Log_energy (MFCC),0.005372117400419288,0.005905634105205074
baseline_female,Boruta,30,tqwt_entropy_log_dec_13 (TQWT),0.00529513888888889,0.00385451127780181
baseline_female,Boruta,30,std_11th_delta (MFCC),0.004737179487179486,0.004749384347644616
baseline,Boruta,40,tqwt_entropy_log_dec_33 (TQWT),0.023360836083608363,0.01976763412317506
baseline,Boruta,40,std_delta_delta_log_energy (MFCC),0.0230299823633157,0.020569131388865295
baseline,Boruta,40,tqwt_kurtosisValue_dec_26 (TQWT),0.01778722222222222,0.013518062694557874
baseline,Boruta,40,std_6th_delta_delta (MFCC),0.017242283950617283,0.013185462287430278
baseline,Boruta,40,std_delta_log_energy (MFCC),0.017015211640211643,0.017252051634273718
baseline,Boruta,40,tqwt_energy_dec_26 (TQWT),0.016438557763061072,0.01253536647508214
baseline,Boruta,40,tqwt_entropy_log_dec_27 (TQWT),0.01583884479717813,0.015618005040032454
baseline,Boruta,40,tqwt_TKEO_std_dec_19 (TQWT),0.014821350762527233,0.012067868273007664
baseline,Boruta,40,DFA (Baseline),0.01457843137254902,0.011871919062678704
baseline,Boruta,40,tqwt_entropy_log_dec_34 (TQWT),0.013905555555555556,0.017265726187176988
baseline,Boruta,40,mean_MFCC_2nd_coef (MFCC),0.013384700176366844,0.014467566920892462
baseline,Boruta,40,tqwt_entropy_log_dec_26 (TQWT),0.012849049707602334,0.011220214797238986
baseline,Boruta,40,std_7th_delta_delta (MFCC),0.012599867724867726,0.008570650759089585
baseline,Boruta,40,tqwt_kurtosisValue_dec_18 (TQWT),0.011920116194626,0.007990846266351062
baseline,Boruta,40,tqwt_entropy_log_dec_35 (TQWT),0.011891376451077944,0.013540379001171615
baseline,Boruta,40,std_4th_delta_delta (MFCC),0.011815555555555553,0.009751845399206876
baseline,Boruta,40,locAbsJitter (Baseline),0.011644114411441144,0.011538277517177058
baseline,Boruta,40,std_6th_delta (MFCC),0.011283289241622573,0.008788879437337718
baseline,Boruta,40,tqwt_kurtosisValue_dec_36 (TQWT),0.01126470588235294,0.008645740381471808
baseline,Boruta,40,tqwt_entropy_log_dec_12 (TQWT),0.01120194003527337,0.009005353933574895
baseline,Boruta,40,std_7th_delta (MFCC),0.011042989417989417,0.007756861479620215
baseline,Boruta,40,tqwt_stdValue_dec_19 (TQWT),0.010745098039215686,0.010669203008887648
baseline,Boruta,40,tqwt_kurtosisValue_dec_20 (TQWT),0.010676296296296293,0.01160577624197445
baseline,Boruta,40,tqwt_TKEO_mean_dec_13 (TQWT),0.010546840958605662,0.006337990482892455
baseline,Boruta,40,std_9th_delta_delta (MFCC),0.010399029982363311,0.008295504723422104
baseline,Boruta,40,tqwt_kurtosisValue_dec_17 (TQWT),0.00997732426303855,0.0060106019806995216
baseline,Boruta,40,std_11th_delta (MFCC),0.009700435729847494,0.007754793826677182
baseline,Boruta,40,std_8th_delta_delta (MFCC),0.00935273368606702,0.007392670227395097
baseline,Boruta,40,apq11Shimmer (Baseline),0.009306100217864925,0.005662067842239637
baseline,Boruta,40,tqwt_energy_dec_27 (TQWT),0.008859823399558497,0.007855553420103403
baseline,Boruta,40,tqwt_TKEO_mean_dec_12 (TQWT),0.008126102292768956,0.0077119242383056575
baseline,Boruta,40,tqwt_energy_dec_11 (TQWT),0.008055185185185184,0.010305449075663999
baseline,Boruta,40,tqwt_entropy_log_dec_13 (TQWT),0.00800653594771242,0.004618797498665354
baseline,Boruta,40,tqwt_TKEO_std_dec_12 (TQWT),0.007916005291005288,0.007850111166789336
baseline,Boruta,40,std_11th_delta_delta (MFCC),0.007737073707370736,0.005696791804062826
baseline,Boruta,40,tqwt_entropy_log_dec_11 (TQWT),0.007575617283950615,0.006337245740639151
baseline,Boruta,40,tqwt_entropy_shannon_dec_12 (TQWT),0.0073891652846876715,0.007173778733269199
baseline,Boruta,40,tqwt_energy_dec_12 (TQWT),0.006996913580246911,0.007840729073498252
baseline,Boruta,40,std_4th_delta (MFCC),0.006844884488448845,0.005411366438560767
baseline,Boruta,40,std_9th_delta (MFCC),0.0067742504409171065,0.005642041660184162
baseline,Boruta,40,tqwt_TKEO_std_dec_11 (TQWT),0.006689883913764509,0.008250692942999259
baseline,Boruta,40,tqwt_entropy_shannon_dec_34 (TQWT),0.006678888888888889,0.007565993442605675
baseline,Boruta,40,tqwt_maxValue_dec_13 (TQWT),0.006452222222222221,0.004522347855385341
baseline,Boruta,40,tqwt_kurtosisValue_dec_27 (TQWT),0.006305010893246187,0.006969828220803733
baseline,Boruta,40,tqwt_stdValue_dec_12 (TQWT),0.006153439153439151,0.005977931078062925
baseline,Boruta,40,tqwt_stdValue_dec_11 (TQWT),0.006122166943062464,0.006522705088787568
baseline,Boruta,40,std_12th_delta (MFCC),0.006078431372549019,0.004696025242561562
baseline,Boruta,40,tqwt_TKEO_std_dec_13 (TQWT),0.006014161220043574,0.005848744598141313
baseline,Boruta,40,std_8th_delta (MFCC),0.005923438363736871,0.006137534652104464
baseline,Boruta,40,minIntensity (Intensity),0.005897964796479646,0.004834648199781954
baseline,Boruta,40,tqwt_maxValue_dec_12 (TQWT),0.005869817578772803,0.006049373514561572
baseline,Boruta,40,tqwt_maxValue_dec_11 (TQWT),0.005727222222222224,0.004606127031535861
baseline,Boruta,40,tqwt_entropy_shannon_dec_11 (TQWT),0.005403880070546737,0.005437316049562609
baseline,Boruta,40,std_10th_delta_delta (MFCC),0.0051776895943562605,0.004505530462732904
baseline,Boruta,40,GQ_std_cycle_open (Vocal Fold),0.005108910891089109,0.005686989704617182
baseline,Boruta,40,std_Log_energy (MFCC),0.005038142620232172,0.0053926929986173894
baseline,Boruta,40,tqwt_minValue_dec_13 (TQWT),0.004659041394335512,0.003065580701913082
baseline,Boruta,40,tqwt_stdValue_dec_13 (TQWT),0.004577342047930284,0.003630404125835389
baseline,Boruta,40,std_5th_delta (MFCC),0.004563333333333334,0.0025048550917316954
baseline,Boruta,40,std_MFCC_8th_coef (MFCC),0.004473922902494332,0.003337993356797979
baseline,Boruta,40,tqwt_minValue_dec_12 (TQWT),0.004467385295743505,0.004439104961627347
baseline,Boruta,40,meanIntensity (Intensity),0.004455337690631808,0.003328889940629307
baseline,Boruta,40,tqwt_entropy_shannon_dec_13 (TQWT),0.004145969498910674,0.0033239627202678165
baseline,Boruta,40,std_12th_delta_delta (MFCC),0.004083877995642702,0.0034695723521935965
baseline,Boruta,40,tqwt_TKEO_mean_dec_11 (TQWT),0.003982962962962963,0.0033651534098793883
baseline,Boruta,40,tqwt_entropy_log_dec_28 (TQWT),0.003640522875816993,0.0031566738481005187
baseline,Boruta,40,std_5th_delta_delta (MFCC),0.0034877777777777776,0.0029373965570608208
baseline,Boruta,40,std_10th_delta (MFCC),0.0033644444444444438,0.0030578399622499964
baseline_male,Boruta,40,std_delta_delta_log_energy (MFCC),0.02012820512820513,0.021378826330721502
baseline_male,Boruta,40,tqwt_stdValue_dec_19 (TQWT),0.018910628019323677,0.018646842145130432
baseline_male,Boruta,40,tqwt_TKEO_std_dec_19 (TQWT),0.017801932367149758,0.01753959748315723
baseline_male,Boruta,40,DFA (Baseline),0.01665325670498084,0.015136697155086608
baseline_male,Boruta,40,tqwt_entropy_log_dec_33 (TQWT),0.015888888888888886,0.017509166259273335
baseline_male,Boruta,40,std_6th_delta_delta (MFCC),0.015567948717948716,0.010550087878801483
baseline_male,Boruta,40,std_delta_log_energy (MFCC),0.014688888888888885,0.016452777210539147
baseline_male,Boruta,40,tqwt_energy_dec_26 (TQWT),0.013022757697456493,0.012945559765157204
baseline_male,Boruta,40,tqwt_entropy_log_dec_34 (TQWT),0.012636574074074074,0.013213496869558122
baseline_male,Boruta,40,tqwt_kurtosisValue_dec_18 (TQWT),0.012549531459170012,0.008694550419248022
baseline_male,Boruta,40,tqwt_kurtosisValue_dec_20 (TQWT),0.011367886178861787,0.011340496070032804
baseline_male,Boruta,40,std_6th_delta (MFCC),0.011366239316239311,0.009966774987145039
baseline_male,Boruta,40,tqwt_entropy_log_dec_35 (TQWT),0.011147089947089945,0.011241079871525356
baseline_male,Boruta,40,std_7th_delta_delta (MFCC),0.010515811965811963,0.008110576709833565
baseline_male,Boruta,40,mean_MFCC_2nd_coef (MFCC),0.009417094017094018,0.012062644426592514
baseline_male,Boruta,40,std_4th_delta_delta (MFCC),0.009152777777777779,0.008246199390134018
baseline_male,Boruta,40,std_7th_delta (MFCC),0.00915042735042735,0.007193664386144117
baseline_male,Boruta,40,tqwt_kurtosisValue_dec_17 (TQWT),0.0089975845410628,0.006436053775210752
baseline_male,Boruta,40,apq11Shimmer (Baseline),0.008951111111111111,0.0077350928670353826
baseline_male,Boruta,40,tqwt_entropy_log_dec_27 (TQWT),0.00884871794871795,0.013065171482390062
baseline_male,Boruta,40,tqwt_energy_dec_11 (TQWT),0.008681746031746032,0.011125840535076854
baseline_male,Boruta,40,std_8th_delta_delta (MFCC),0.008679059829059829,0.0055270674844663465
baseline_male,Boruta,40,tqwt_kurtosisValue_dec_36 (TQWT),0.008315972222222223,0.006314587603984254
baseline_male,Boruta,40,std_9th_delta_delta (MFCC),0.008164102564102564,0.006724682797922128
baseline_male,Boruta,40,tqwt_entropy_log_dec_13 (TQWT),0.007974603174603174,0.005702600103869106
baseline_male,Boruta,40,std_11th_delta_delta (MFCC),0.007375786163522014,0.00511060943235862
baseline_male,Boruta,40,tqwt_entropy_log_dec_12 (TQWT),0.007312393162393162,0.008844392696832756
baseline_male,Boruta,40,tqwt_TKEO_mean_dec_13 (TQWT),0.007038095238095239,0.006584439096638242
baseline_male,Boruta,40,std_4th_delta (MFCC),0.006716553287981859,0.004020183806859893
baseline_male,Boruta,40,tqwt_kurtosisValue_dec_26 (TQWT),0.00666087962962963,0.007645364476441895
baseline_male,Boruta,40,tqwt_entropy_shannon_dec_34 (TQWT),0.006321759259259258,0.006853275971431592
baseline_male,Boruta,40,tqwt_entropy_log_dec_11 (TQWT),0.006276068376068376,0.006393682385630844
baseline_male,Boruta,40,tqwt_kurtosisValue_dec_27 (TQWT),0.006236507936507936,0.004657774320409011
baseline_male,Boruta,40,tqwt_TKEO_std_dec_12 (TQWT),0.006195726495726496,0.006893610168353272
baseline_male,Boruta,40,tqwt_entropy_log_dec_26 (TQWT),0.005875771604938273,0.007291645030934638
baseline_male,Boruta,40,tqwt_energy_dec_27 (TQWT),0.005815930388219546,0.008089229123712792
baseline_male,Boruta,40,tqwt_TKEO_std_dec_13 (TQWT),0.005624521072796935,0.005287357128275876
baseline_male,Boruta,40,std_9th_delta (MFCC),0.005547435897435897,0.005178693521301332
baseline_male,Boruta,40,std_11th_delta (MFCC),0.0055288888888888905,0.003985086060665555
baseline_male,Boruta,40,std_Log_energy (MFCC),0.00546608187134503,0.006739248352591387
baseline_male,Boruta,40,tqwt_energy_dec_12 (TQWT),0.005381196581196581,0.007255467242401285
baseline_male,Boruta,40,tqwt_TKEO_std_dec_11 (TQWT),0.005311111111111111,0.009681685219560823
baseline_male,Boruta,40,std_8th_delta (MFCC),0.005176608187134504,0.004855522020226031
baseline_male,Boruta,40,tqwt_maxValue_dec_11 (TQWT),0.00503743961352657,0.00518247789140166
baseline_male,Boruta,40,tqwt_entropy_shannon_dec_13 (TQWT),0.004966666666666666,0.0037519510594005287
baseline_male,Boruta,40,std_12th_delta (MFCC),0.004897777777777777,0.004589687923512363
baseline_male,Boruta,40,tqwt_maxValue_dec_12 (TQWT),0.004884126984126985,0.005139428431072807
baseline_male,Boruta,40,tqwt_stdValue_dec_11 (TQWT),0.004819298245614036,0.005985277801950938
baseline_male,Boruta,40,tqwt_minValue_dec_13 (TQWT),0.0048190476190476195,0.003338626749342994
baseline_male,Boruta,40,locAbsJitter (Baseline),0.004764172335600906,0.006432291169326214
baseline_male,Boruta,40,minIntensity (Intensity),0.004719601677148848,0.004559888141376814
baseline_male,Boruta,40,tqwt_stdValue_dec_12 (TQWT),0.004710256410256411,0.005310155580635501
baseline_male,Boruta,40,tqwt_maxValue_dec_13 (TQWT),0.004706521739130435,0.004122837821978522
baseline_male,Boruta,40,tqwt_minValue_dec_12 (TQWT),0.004703174603174603,0.004446344882334025
baseline_male,Boruta,40,tqwt_entropy_shannon_dec_12 (TQWT),0.004585714285714285,0.0059313026245489614
baseline_male,Boruta,40,std_5th_delta_delta (MFCC),0.004449074074074074,0.0027862897751634993
baseline_male,Boruta,40,tqwt_TKEO_mean_dec_12 (TQWT),0.0044401709401709405,0.006153664838509795
baseline_male,Boruta,40,std_10th_delta_delta (MFCC),0.004373504273504275,0.004354369738275015
baseline_male,Boruta,40,std_MFCC_8th_coef (MFCC),0.004345410628019325,0.0032430567915802512
baseline_male,Boruta,40,GQ_std_cycle_open (Vocal Fold),0.0043135593220338985,0.005206386128044625
